<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.15	1296.990	1300.840	1292.990	1296.430	38783	0	0
2019.05.16	1296.430	1298.720	1283.970	1285.830	37244	0	0
2019.05.17	1285.780	1288.890	1274.720	1277.693	38082	0	0
2019.05.19	1278.399	1278.886	1276.980	1277.680	3528	0	0
2019.05.20	1277.680	1278.950	1273.610	1277.400	30331	0	0
2019.05.21	1277.400	1277.430	1269.410	1274.550	29800	0	0
2019.05.22	1274.560	1277.260	1272.430	1274.190	28451	0	0
2019.05.23	1274.130	1287.270	1272.780	1284.030	43201	0	0
2019.05.24	1284.050	1285.200	1280.710	1284.850	31138	0	0
2019.05.26	1285.465	1285.620	1284.160	1284.660	3003	0	0
2019.05.27	1284.660	1287.330	1283.720	1285.680	15622	0	0
2019.05.28	1285.730	1286.510	1276.090	1279.910	38299	0	0
2019.05.29	1279.910	1285.510	1278.940	1279.830	45754	0	0
2019.05.30	1279.830	1290.640	1274.950	1290.480	37966	0	0
2019.05.31	1290.480	1306.920	1290.350	1305.531	45718	0	0
2019.06.02	1306.724	1309.433	1306.490	1309.340	6523	0	0
2019.06.03	1309.340	1327.920	1308.470	1325.090	49734	0	0
2019.06.04	1325.090	1329.000	1319.870	1325.300	50178	0	0
2019.06.05	1325.330	1344.040	1325.260	1330.850	65227	0	0
2019.06.06	1330.860	1339.790	1327.180	1333.350	55234	0	0
2019.06.07	1333.350	1348.230	1330.230	1340.749	51209	0	0
2019.06.09	1334.719	1335.811	1332.970	1334.950	6026	0	0
2019.06.10	1334.950	1337.650	1325.030	1329.250	46499	0	0
2019.06.11	1329.330	1329.840	1319.830	1327.720	47019	0	0
2019.06.12	1327.720	1338.380	1325.980	1333.560	50971	0	0
2019.06.13	1333.560	1344.550	1332.380	1344.450	44419	0	0
2019.06.14	1344.450	1358.120	1337.730	1341.266	60527	0	0
2019.06.16	1341.860	1342.046	1338.530	1338.540	3978	0	0
2019.06.17	1338.540	1343.470	1332.930	1339.640	49077	0	0
2019.06.18	1339.750	1354.570	1338.590	1345.430	72063	0	0
2019.06.19	1345.440	1362.540	1341.310	1357.920	73671	0	0
2019.06.20	1357.960	1393.900	1357.910	1390.780	102415	0	0
2019.06.21	1390.780	1411.760	1382.480	1399.503	116121	0	0
2019.06.23	1400.458	1410.234	1399.420	1406.850	10913	0	0
2019.06.24	1406.910	1426.050	1400.760	1425.180	79270	0	0
2019.06.25	1425.230	1439.210	1411.820	1418.370	131706	0	0
2019.06.26	1418.400	1420.590	1401.820	1410.670	106347	0	0
2019.06.27	1410.670	1412.120	1398.590	1411.040	76688	0	0
2019.06.28	1411.040	1424.600	1405.630	1409.726	78086	0	0
2019.06.30	1393.141	1397.739	1389.010	1392.020	16032	0	0
2019.07.01	1392.020	1397.080	1381.660	1385.470	87012	0	0
2019.07.02	1385.470	1435.800	1383.830	1431.260	84921	0	0
2019.07.03	1431.240	1437.730	1411.960	1418.390	92469	0	0
2019.07.04	1418.390	1424.150	1410.130	1420.900	38783	0	0
2019.07.05	1420.930	1421.330	1386.630	1398.788	72981	0	0
2019.07.07	1399.328	1399.355	1392.670	1395.630	9584	0	0
2019.07.08	1395.630	1407.530	1391.680	1394.260	56438	0	0
2019.07.09	1394.260	1399.930	1385.690	1395.190	51579	0	0
2019.07.10	1395.210	1422.430	1389.810	1421.950	69637	0	0
2019.07.11	1421.920	1427.070	1400.730	1403.920	64701	0	0
2019.07.12	1403.950	1416.840	1403.080	1415.395	51338	0	0
2019.07.14	1416.670	1419.730	1412.630	1416.180	8226	0	0
2019.07.15	1416.270	1418.220	1407.630	1415.430	47424	0	0
2019.07.16	1415.420	1416.240	1400.680	1405.170	53481	0	0
2019.07.17	1405.160	1428.554	1400.010	1424.600	52547	0	0
2019.07.18	1424.630	1452.920	1414.560	1442.890	85374	0	0
2019.07.19	1442.890	1445.220	1420.130	1425.451	83314	0	0
2019.07.21	1426.678	1427.117	1423.560	1424.990	5865	0	0
2019.07.22	1424.990	1429.980	1422.180	1423.650	60599	0	0
2019.07.23	1423.650	1430.210	1414.130	1417.000	62933	0	0
2019.07.24	1417.000	1429.510	1416.500	1425.230	57917	0	0
2019.07.25	1425.230	1433.730	1411.000	1414.920	70758	0	0
2019.07.26	1414.830	1424.790	1413.400	1418.392	46582	0	0
2019.07.28	1420.788	1420.907	1419.300	1420.090	3348	0	0
2019.07.29	1420.090	1428.110	1414.800	1424.470	37304	0	0
2019.07.30	1424.470	1433.200	1422.260	1430.740	44573	0	0
2019.07.31	1430.760	1434.470	1410.170	1412.140	78116	0	0
2019.08.01	1412.160	1446.682	1400.440	1438.130	95099	0	0
2019.08.02	1438.120	1447.930	1430.290	1440.821	103902	0	0
2019.08.04	1440.353	1441.216	1436.670	1439.600	5374	0	0
2019.08.05	1439.610	1474.690	1438.710	1473.930	115075	0	0
2019.08.06	1473.930	1477.280	1456.330	1476.780	95107	0	0
2019.08.07	1476.780	1510.330	1474.450	1501.620	135680	0	0
2019.08.08	1501.620	1509.530	1489.970	1504.150	103376	0	0
2019.08.09	1504.180	1508.090	1494.740	1497.186	83452	0	0
2019.08.11	1496.242	1501.522	1494.350	1500.730	6304	0	0
2019.08.12	1500.730	1519.990	1487.200	1512.040	76695	0	0
2019.08.13	1512.040	1534.950	1479.770	1500.790	121497	0	0
2019.08.14	1500.790	1524.030	1493.780	1516.940	122917	0	0
2019.08.15	1516.940	1527.070	1507.810	1526.490	134610	0	0
2019.08.16	1526.490	1527.970	1503.630	1513.036	85451	0	0
2019.08.18	1509.723	1512.945	1508.970	1509.310	5736	0	0
2019.08.19	1509.330	1512.710	1492.930	1496.040	76945	0	0
2019.08.20	1496.070	1508.550	1494.320	1506.110	63368	0	0
2019.08.21	1506.110	1507.420	1496.430	1502.530	61154	0	0
2019.08.22	1502.630	1504.550	1492.430	1497.430	66323	0	0
2019.08.23	1497.430	1530.200	1493.470	1526.701	97135	0	0
2019.08.25	1546.359	1555.210	1543.440	1547.230	20599	0	0
2019.08.26	1547.230	1549.270	1524.930	1528.510	119147	0	0
2019.08.27	1528.520	1544.650	1525.630	1543.510	83671	0	0
2019.08.28	1543.510	1546.830	1531.790	1538.650	89123	0	0
2019.08.29	1538.650	1550.300	1519.520	1528.640	107715	0	0
2019.08.30	1528.620	1533.110	1516.930	1520.297	90650	0	0
2019.09.01	1529.580	1533.770	1528.200	1529.090	8058	0	0
2019.09.02	1529.090	1531.150	1519.220	1526.200	48480	0	0
2019.09.03	1526.200	1550.060	1521.610	1549.060	102183	0	0
2019.09.04	1549.060	1556.980	1533.780	1551.190	94948	0	0
2019.09.05	1551.230	1551.610	1506.190	1518.360	103437	0	0
2019.09.06	1518.400	1527.810	1502.470	1506.787	107419	0	0
2019.09.08	1505.094	1507.662	1502.430	1505.760	8031	0	0
2019.09.09	1505.760	1515.430	1495.630	1496.090	80386	0	0
2019.09.10	1496.080	1500.970	1484.450	1486.950	87053	0	0
2019.09.11	1486.990	1498.390	1486.760	1492.970	68464	0	0
2019.09.12	1493.030	1524.130	1489.160	1497.780	92419	0	0
2019.09.13	1497.820	1508.940	1485.710	1488.740	70963	0	0
2019.09.15	1500.643	1507.980	1498.380	1506.090	14394	0	0
2019.09.16	1506.090	1512.090	1495.830	1497.980	79813	0	0
2019.09.17	1497.950	1507.030	1493.390	1500.740	67328	0	0
2019.09.18	1500.730	1511.540	1482.970	1491.080	66397	0	0
2019.09.19	1491.070	1504.450	1488.920	1499.570	73300	0	0
2019.09.20	1499.570	1517.010	1498.260	1516.351	59364	0	0
2019.09.22	1512.905	1514.393	1511.630	1514.310	7477	0	0
2019.09.23	1514.340	1526.770	1511.480	1520.770	70882	0	0
2019.09.24	1520.770	1535.630	1515.550	1531.660	77714	0	0
2019.09.25	1531.660	1535.080	1500.400	1506.410	85166	0	0
2019.09.26	1506.450	1512.250	1500.250	1506.730	74235	0	0
2019.09.27	1506.730	1507.340	1486.790	1496.810	85837	0	0
2019.09.29	1496.516	1500.484	1495.810	1496.270	6336	0	0
2019.09.30	1496.270	1497.170	1464.430	1473.550	84471	0	0
2019.10.01	1473.540	1487.190	1459.030	1481.490	92738	0	0
2019.10.02	1481.480	1505.020	1474.440	1499.970	90210	0	0
2019.10.03	1499.970	1519.480	1495.760	1508.210	93772	0	0
2019.10.04	1508.210	1515.540	1495.770	1504.463	86374	0	0
2019.10.06	1508.388	1508.820	1505.340	1508.050	4990	0	0
2019.10.07	1508.050	1509.250	1487.970	1491.950	86140	0	0
2019.10.08	1491.950	1509.650	1486.810	1508.700	108209	0	0
2019.10.09	1508.720	1516.980	1499.800	1511.510	90575	0	0
2019.10.10	1511.610	1513.910	1490.990	1493.980	112687	0	0
2019.10.11	1494.030	1503.130	1473.930	1488.167	115651	0	0
2019.10.13	1486.869	1487.279	1482.770	1484.550	6420	0	0
2019.10.14	1484.550	1497.060	1483.710	1491.160	74104	0	0
2019.10.15	1491.160	1498.530	1477.130	1481.890	85265	0	0
2019.10.16	1481.890	1491.510	1476.960	1490.010	92378	0	0
2019.10.17	1490.000	1497.310	1483.370	1492.800	81189	0	0
2019.10.18	1492.790	1493.410	1484.810	1490.452	70799	0	0
2019.10.20	1492.037	1492.181	1490.450	1491.510	4581	0	0
2019.10.21	1491.510	1495.170	1481.420	1484.050	73672	0	0
2019.10.22	1484.050	1489.290	1480.780	1488.790	69923	0	0
2019.10.23	1488.830	1496.230	1487.620	1492.020	65488	0	0
2019.10.24	1492.020	1503.960	1487.930	1502.650	68428	0	0
2019.10.25	1502.700	1517.930	1500.550	1504.427	74874	0	0
2019.10.27	1502.760	1504.930	1502.261	1504.720	4370	0	0
2019.10.28	1504.690	1508.170	1489.930	1491.860	80309	0	0
2019.10.29	1491.850	1494.710	1483.330	1489.070	73750	0	0
2019.10.30	1489.030	1496.548	1481.080	1494.570	76288	0	0
2019.10.31	1494.570	1514.190	1494.560	1512.700	71720	0	0
2019.11.01	1512.690	1516.090	1503.220	1514.173	72329	0	0
2019.11.03	1512.887	1513.290	1511.370	1511.590	3114	0	0
2019.11.04	1511.590	1514.770	1504.340	1507.130	63596	0	0
2019.11.05	1507.140	1507.760	1479.310	1485.930	88395	0	0
2019.11.06	1485.930	1494.130	1482.910	1490.480	70911	0	0
2019.11.07	1490.480	1492.210	1460.460	1468.950	104688	0	0
2019.11.08	1468.950	1472.870	1456.120	1458.992	81565	0	0
2019.11.10	1460.356	1461.700	1459.080	1461.590	3710	0	0
2019.11.11	1461.630	1466.360	1448.150	1455.330	63254	0	0
2019.11.12	1455.330	1460.320	1445.570	1458.820	90446	0	0
2019.11.13	1458.820	1467.000	1457.120	1464.350	85628	0	0
2019.11.14	1464.390	1474.550	1461.070	1466.960	81434	0	0
2019.11.15	1466.950	1469.140	1462.370	1467.768	61818	0	0
2019.11.17	1468.012	1469.588	1467.400	1467.460	3298	0	0
2019.11.18	1467.470	1475.230	1456.280	1472.820	67379	0	0
2019.11.19	1472.820	1475.150	1464.720	1472.880	72962	0	0
2019.11.20	1472.910	1478.750	1465.880	1474.890	81917	0	0
2019.11.21	1474.890	1475.590	1462.280	1464.530	85357	0	0
2019.11.22	1464.530	1473.180	1461.250	1462.035	68810	0	0
2019.11.24	1460.639	1461.170	1459.470	1460.860	3890	0	0
2019.11.25	1460.860	1462.080	1452.900	1453.530	59728	0	0
2019.11.26	1453.530	1462.870	1450.020	1459.870	56873	0	0
2019.11.27	1459.870	1460.790	1452.450	1457.540	59894	0	0
2019.11.28	1457.540	1458.190	1454.160	1455.750	31416	0	0
2019.11.29	1455.750	1466.530	1452.940	1463.963	48553	0	0
2019.12.01	1462.652	1462.652	1459.950	1461.130	4277	0	0
2019.12.02	1461.150	1465.290	1453.890	1461.650	67222	0	0
2019.12.03	1461.630	1481.730	1459.780	1477.420	68078	0	0
2019.12.04	1477.490	1484.010	1471.350	1475.430	80185	0	0
2019.12.05	1475.490	1480.290	1472.860	1475.040	69862	0	0
2019.12.06	1475.090	1479.820	1458.660	1459.904	63454	0	0
2019.12.08	1458.766	1461.500	1458.480	1460.990	4140	0	0
2019.12.09	1460.950	1465.350	1459.000	1461.490	47029	0	0
2019.12.10	1461.490	1469.170	1459.950	1464.090	67653	0	0
2019.12.11	1464.160	1478.840	1462.630	1474.610	65128	0	0
2019.12.12	1474.610	1486.690	1461.730	1465.840	86665	0	0
2019.12.13	1465.840	1478.000	1465.240	1475.665	87623	0	0
2019.12.15	1474.988	1475.036	1473.740	1474.260	3811	0	0
2019.12.16	1474.260	1479.850	1473.090	1475.340	57171	0	0
2019.12.17	1475.350	1480.490	1474.120	1475.590	55628	0	0
2019.12.18	1475.560	1479.240	1470.380	1474.970	53199	0	0
2019.12.19	1474.970	1481.640	1473.190	1478.910	51161	0	0
2019.12.20	1478.910	1480.940	1475.780	1477.965	43975	0	0
2019.12.22	1477.995	1479.250	1477.460	1479.030	3063	0	0
2019.12.23	1479.030	1486.090	1478.840	1484.950	45148	0	0
2019.12.24	1484.950	1500.440	1484.330	1499.636	39328	0	0
2019.12.26	1504.389	1512.560	1502.270	1510.060	83372	0	0
2019.12.27	1510.030	1515.290	1507.280	1510.962	52237	0	0
2019.12.29	1511.358	1514.310	1510.750	1513.190	4355	0	0
2019.12.30	1513.190	1516.070	1510.700	1515.790	57461	0	0
2019.12.31	1515.790	1525.230	1515.750	1520.210	50797	0	140
2020.01.02	1518.513	1531.324	1517.221	1530.530	112732	0	0
2020.01.03	1530.490	1553.430	1529.880	1551.932	95164	0	0
2020.01.05	1576.398	1582.228	1566.904	1569.440	17084	0	0
2020.01.06	1569.430	1579.960	1560.700	1564.110	111847	0	0
2020.01.07	1564.110	1611.350	1555.230	1598.990	115530	0	0
2020.01.08	1599.090	1604.730	1552.220	1556.610	145001	0	0
2020.01.09	1556.610	1561.290	1540.200	1551.880	88896	0	0
2020.01.10	1551.750	1563.130	1545.730	1562.006	77216	0	0
2020.01.12	1559.763	1560.612	1557.940	1558.570	4383	0	0
2020.01.13	1558.570	1558.670	1541.720	1543.430	75982	0	0
2020.01.14	1543.430	1550.000	1535.960	1549.120	86194	0	0
2020.01.15	1549.110	1558.170	1546.320	1556.960	74478	0	0
2020.01.16	1556.970	1557.550	1547.980	1549.910	66771	0	0
2020.01.17	1549.910	1561.210	1549.330	1557.379	63839	0	0
2020.01.19	1558.996	1559.010	1556.341	1556.820	4615	0	0
2020.01.20	1556.830	1562.760	1556.600	1560.410	31679	0	0
2020.01.21	1560.410	1568.590	1546.300	1556.620	87350	0	0
2020.01.22	1556.620	1563.710	1550.150	1561.810	71909	0	0
2020.01.23	1561.820	1567.910	1551.850	1561.050	80245	0	0
2020.01.24	1561.090	1575.950	1556.490	1571.382	80985	0	0
2020.01.26	1581.283	1588.565	1577.300	1578.010	13882	0	0
2020.01.27	1578.030	1586.280	1575.870	1582.660	100090	0	0
2020.01.28	1582.560	1582.960	1565.440	1568.310	85509	0	0
2020.01.29	1568.310	1579.430	1563.350	1578.230	74622	0	0
2020.01.30	1578.230	1585.990	1572.220	1574.250	98897	0	0
2020.01.31	1574.250	1590.480	1570.870	1588.874	96727	0	0
2020.02.02	1588.593	1592.066	1584.010	1586.270	9556	0	0
2020.02.03	1586.320	1587.980	1569.280	1578.360	88668	0	0
2020.02.04	1578.360	1579.030	1548.970	1555.170	83808	0	0
2020.02.05	1555.150	1562.410	1547.380	1556.350	84884	0	0
2020.02.06	1556.410	1569.130	1552.460	1568.380	72722	0	0
2020.02.07	1568.340	1574.050	1560.080	1570.194	95645	0	0
2020.02.09	1569.307	1576.640	1568.850	1573.030	9199	0	0
2020.02.10	1573.030	1577.010	1567.960	1571.240	69108	0	0
2020.02.11	1571.280	1574.050	1561.920	1567.990	77773	0	0
2020.02.12	1568.000	1572.560	1561.950	1570.950	70182	0	0
2020.02.13	1570.950	1578.330	1569.120	1576.180	77964	0	0
2020.02.14	1576.180	1585.010	1573.020	1584.040	59207	0	0
2020.02.16	1581.493	1583.780	1580.430	1582.080	5384	0	0
2020.02.17	1582.140	1586.990	1578.850	1586.410	31932	0	0
2020.02.18	1586.380	1605.050	1585.000	1601.710	78480	0	0
2020.02.19	1601.650	1612.910	1600.150	1608.960	86792	0	0
2020.02.20	1608.960	1623.730	1603.840	1619.310	107075	0	0
2020.02.21	1619.240	1649.230	1619.100	1643.367	110776	0	0
2020.02.23	1659.829	1681.128	1657.690	1662.890	17164	0	0
2020.02.24	1662.920	1689.250	1642.710	1647.210	156793	0	0
2020.02.25	1647.200	1658.770	1624.980	1641.450	179052	0	0
2020.02.26	1641.450	1654.950	1624.730	1646.090	166230	0	0
2020.02.27	1646.090	1660.370	1635.190	1645.650	166363	0	0
2020.02.28	1645.640	1648.170	1562.930	1586.092	180122	0	0
2020.03.01	1582.181	1598.410	1575.310	1597.040	17342	0	0
2020.03.02	1596.900	1610.940	1583.870	1591.870	168160	0	0
2020.03.03	1591.930	1653.130	1591.930	1645.660	152131	0	0
2020.03.04	1645.660	1649.300	1631.810	1638.050	122890	0	0
2020.03.05	1638.050	1676.440	1636.780	1674.140	122961	0	0
2020.03.06	1674.140	1692.090	1641.970	1674.408	162804	0	0
2020.03.08	1696.393	1703.440	1679.781	1700.040	24106	0	0
2020.03.09	1700.040	1702.990	1657.410	1663.860	152179	0	0
2020.03.10	1663.860	1671.330	1641.490	1657.080	145363	0	0
2020.03.11	1657.090	1671.240	1632.940	1647.240	130828	0	0
2020.03.12	1647.240	1650.070	1560.590	1579.410	165382	0	0
2020.03.13	1578.950	1597.910	1504.620	1529.315	192127	0	0
2020.03.15	1551.948	1575.439	1540.171	1547.990	32690	0	0
2020.03.16	1547.990	1550.640	1451.130	1517.040	222437	0	0
2020.03.17	1517.040	1553.850	1465.420	1536.510	212658	0	0
2020.03.18	1536.410	1537.230	1472.610	1484.750	198341	0	0
2020.03.19	1484.700	1496.110	1461.890	1471.340	137711	0	0
2020.03.20	1471.370	1515.930	1471.370	1498.787	105377	0	0
2020.03.22	1502.269	1508.004	1482.842	1494.840	19550	0	0
2020.03.23	1494.990	1571.390	1485.000	1568.990	111737	0	0
2020.03.24	1569.150	1638.850	1557.620	1622.660	74589	0	0
2020.03.25	1622.700	1627.500	1594.950	1603.640	65727	0	0
2020.03.26	1603.640	1644.370	1595.260	1622.040	55059	0	0
2020.03.27	1622.060	1631.060	1613.830	1624.272	57990	0	0
2020.03.29	1628.767	1632.250	1615.330	1626.450	5516	0	0
2020.03.30	1626.450	1628.850	1610.390	1616.010	63974	0	0
2020.03.31	1616.010	1618.900	1569.330	1578.290	86030	0	0
2020.04.01	1578.290	1599.960	1571.800	1591.780	74512	0	0
2020.04.02	1591.710	1620.170	1582.650	1613.240	96112	0	0
2020.04.03	1613.240	1626.040	1605.850	1616.409	67282	0	0
2020.04.05	1614.364	1620.100	1608.350	1619.200	5716	0	0
2020.04.06	1619.400	1674.020	1615.500	1662.780	96782	0	0
2020.04.07	1662.690	1668.740	1642.160	1648.380	111699	0	0
2020.04.08	1648.370	1656.870	1641.580	1647.090	70535	0	0
2020.04.09	1646.910	1690.430	1646.130	1683.146	100074	0	0
2020.04.12	1684.667	1691.710	1674.980	1686.100	5897	0	0
2020.04.13	1686.350	1723.270	1679.790	1716.990	80375	0	0
2020.04.14	1717.050	1747.400	1708.560	1725.480	121843	0	0
2020.04.15	1725.490	1731.110	1707.520	1715.960	102035	0	0
2020.04.16	1715.880	1738.660	1702.230	1715.420	123132	0	0
2020.04.17	1715.370	1718.520	1680.100	1683.832	123248	0	0
2020.04.19	1682.980	1683.343	1673.810	1675.890	8103	0	0
2020.04.20	1675.990	1702.700	1671.550	1691.030	148932	0	0
2020.04.21	1690.950	1697.860	1660.030	1686.940	160379	0	0
2020.04.22	1687.110	1718.740	1680.290	1711.230	98396	0	0
2020.04.23	1711.220	1738.780	1707.000	1728.430	135047	0	0
2020.04.24	1728.600	1736.350	1710.360	1728.132	123232	0	0
2020.04.26	1722.110	1725.920	1719.110	1725.200	8459	0	0
2020.04.27	1725.210	1727.590	1705.870	1709.440	121932	0	0
2020.04.28	1709.630	1714.610	1691.540	1704.750	120573	0	0
2020.04.29	1704.790	1717.670	1697.760	1713.820	124236	0	0
2020.04.30	1713.680	1721.720	1681.240	1688.100	131684	0	0
2020.05.01	1688.010	1705.470	1670.400	1700.190	145338	0	0
2020.05.03	1698.626	1699.809	1691.640	1699.320	7847	0	0
2020.05.04	1699.240	1713.440	1695.390	1703.580	89785	0	0
2020.05.05	1703.590	1712.040	1689.630	1703.980	94775	0	0
2020.05.06	1704.090	1708.060	1681.140	1689.490	87034	0	0
2020.05.07	1689.490	1722.010	1684.320	1713.940	93675	0	0
2020.05.08	1713.990	1723.600	1701.090	1702.487	110270	0	0
2020.05.10	1702.229	1707.600	1701.525	1706.280	9446	0	0
2020.05.11	1706.110	1711.800	1691.530	1697.660	110668	0	0
2020.05.12	1697.590	1710.950	1693.610	1702.370	103510	0	0
2020.05.13	1702.410	1719.750	1698.930	1718.420	133603	0	0
2020.05.14	1718.330	1736.390	1711.000	1732.660	124120	0	0
2020.05.15	1732.640	1751.680	1728.610	1742.132	142505	0	0
2020.05.17	1747.567	1759.890	1743.490	1758.060	17210	0	0
2020.05.18	1758.060	1765.080	1727.500	1734.550	140003	0	0
2020.05.19	1734.630	1748.030	1725.600	1746.180	150584	0	0
2020.05.20	1746.210	1753.800	1742.300	1747.450	120993	0	0
2020.05.21	1747.290	1747.440	1717.100	1725.770	127673	0	0
2020.05.22	1725.780	1740.090	1724.250	1734.218	97146	0	0
2020.05.24	1731.752	1733.398	1729.910	1730.790	5454	0	0
2020.05.25	1730.810	1733.150	1721.550	1726.490	64311	0	0
2020.05.26	1726.450	1735.410	1708.650	1712.510	112464	0	0
2020.05.27	1712.790	1715.990	1693.620	1710.870	91859	0	0
2020.05.28	1711.020	1727.570	1708.960	1721.740	91329	0	0
2020.05.29	1721.710	1737.690	1712.750	1729.601	84585	0	0
2020.05.31	1733.853	1740.360	1730.920	1739.580	8648	0	0
2020.06.01	1739.580	1744.510	1726.840	1741.690	85464	0	0
2020.06.02	1741.710	1745.090	1721.300	1726.640	84199	0	0
2020.06.03	1726.640	1729.540	1689.210	1700.520	97297	0	0
2020.06.04	1700.520	1721.730	1697.470	1712.450	89818	0	0
2020.06.05	1712.450	1716.040	1670.550	1685.638	106722	0	0
2020.06.07	1681.365	1683.170	1677.220	1681.220	7533	0	0
2020.06.08	1681.260	1700.670	1680.630	1697.360	85283	0	0
2020.06.09	1697.290	1720.830	1692.110	1713.210	96312	0	0
2020.06.10	1713.300	1739.750	1708.200	1735.510	97849	0	0
2020.06.11	1735.560	1744.630	1721.270	1726.610	114353	0	0
2020.06.12	1726.550	1743.030	1722.140	1730.678	96740	0	0
2020.06.14	1730.998	1733.620	1729.540	1732.740	6927	0	0
2020.06.15	1732.710	1734.130	1704.110	1724.160	113239	0	0
2020.06.16	1725.170	1732.840	1716.410	1726.510	102163	0	0
2020.06.17	1726.470	1730.230	1712.600	1727.430	76665	0	0
2020.06.18	1727.400	1737.590	1717.300	1723.350	78938	0	0
2020.06.19	1723.350	1745.280	1722.320	1743.611	73421	0	0
2020.06.21	1746.649	1750.093	1743.570	1749.080	8844	0	0
2020.06.22	1749.030	1763.200	1742.740	1755.270	92539	0	0
2020.06.23	1755.330	1771.070	1747.290	1768.620	92933	0	0
2020.06.24	1768.620	1779.430	1754.797	1762.030	98503	0	0
2020.06.25	1762.050	1768.870	1755.260	1765.850	79653	0	0
2020.06.26	1765.880	1772.030	1747.430	1771.355	75827	0	0
2020.06.28	1770.811	1775.430	1769.890	1771.210	7623	0	0
2020.06.29	1771.210	1774.970	1765.610	1773.080	63394	0	0
2020.06.30	1773.080	1785.940	1764.690	1782.830	65341	0	0
2020.07.01	1782.790	1789.080	1759.220	1768.130	83312	0	0
2020.07.02	1768.190	1779.390	1757.430	1775.700	72168	0	0
2020.07.03	1775.670	1777.100	1772.660	1774.900	28457	0	50
2020.07.05	1773.627	1776.090	1773.070	1775.370	4035	0	0
2020.07.06	1775.370	1787.000	1769.860	1785.860	60926	0	0
2020.07.07	1785.860	1797.340	1773.470	1794.360	71714	0	0
2020.07.08	1794.360	1817.920	1791.520	1808.980	70371	0	0
2020.07.09	1808.960	1815.910	1795.420	1803.720	76761	0	0
2020.07.10	1803.740	1810.430	1793.980	1798.720	61426	0	0
2020.07.12	1799.417	1801.440	1797.730	1800.040	5619	0	0
2020.07.13	1800.020	1813.310	1799.840	1802.350	71013	0	0
2020.07.14	1802.300	1810.840	1790.630	1809.290	80654	0	0
2020.07.15	1809.310	1815.040	1802.450	1813.100	64838	0	0
2020.07.16	1813.120	1813.290	1794.900	1798.260	64483	0	0
2020.07.17	1798.260	1811.950	1795.750	1809.839	46750	0	0
2020.07.19	1808.183	1810.710	1807.680	1808.960	4918	0	0
2020.07.20	1808.960	1820.530	1805.620	1817.960	69322	0	0
2020.07.21	1817.960	1847.650	1815.590	1843.170	88604	0	0
2020.07.22	1843.170	1874.420	1842.630	1869.950	126008	0	0
2020.07.23	1869.950	1898.360	1863.640	1885.550	136191	0	0
2020.07.24	1885.530	1906.500	1881.290	1901.218	94440	0	0
2020.07.26	1902.770	1915.130	1902.540	1913.550	15328	0	0
2020.07.27	1913.530	1967.180	1912.390	1964.970	139418	0	0
2020.07.28	1964.830	1981.160	1906.630	1956.070	157542	0	0
2020.07.29	1956.120	1980.750	1941.330	1966.520	110139	0	0
2020.07.30	1966.580	1970.700	1939.440	1956.920	125400	0	0
2020.07.31	1956.920	1983.970	1955.750	1975.032	121208	0	0
2020.08.02	1983.223	1984.900	1976.850	1981.830	13414	0	0
2020.08.03	1981.820	1982.290	1960.390	1975.240	89120	0	0
2020.08.04	1975.200	2030.950	1966.660	2030.950	104807	0	0
2020.08.05	2030.900	2055.570	2009.390	2036.470	150431	0	0
2020.08.06	2036.420	2074.870	2034.440	2069.280	139890	0	0
2020.08.07	2069.370	2072.720	2015.370	2034.908	181861	0	0
2020.08.09	2026.761	2030.890	2018.998	2027.070	13448	0	0
2020.08.10	2027.070	2049.850	2019.310	2028.200	132019	0	0
2020.08.11	2028.080	2028.080	1901.250	1908.990	204278	0	0
2020.08.12	1909.020	1949.480	1862.580	1921.850	191336	0	0
2020.08.13	1921.870	1966.160	1920.010	1957.470	155134	0	0
2020.08.14	1957.470	1961.450	1932.070	1944.433	130913	0	0
2020.08.16	1944.925	1951.278	1931.910	1932.530	12257	0	0
2020.08.17	1932.400	1990.680	1929.400	1983.690	135333	0	0
2020.08.18	1983.660	2015.570	1975.860	2005.100	148581	0	0
2020.08.19	2005.100	2005.910	1924.510	1927.610	172223	0	0
2020.08.20	1927.580	1955.260	1924.540	1952.840	167646	0	0
2020.08.21	1952.840	1955.970	1911.260	1940.169	147431	0	0
2020.08.23	1936.539	1938.440	1929.880	1935.120	9906	0	0
2020.08.24	1935.030	1961.880	1923.740	1929.680	130617	0	0
2020.08.25	1929.730	1937.490	1914.190	1929.610	131784	0	0
2020.08.26	1929.580	1954.820	1902.640	1953.430	135807	0	0
2020.08.27	1953.430	1976.530	1909.790	1927.910	158707	0	0
2020.08.28	1927.820	1973.780	1923.150	1964.681	145991	0	0
2020.08.30	1969.005	1976.540	1968.790	1973.170	12021	0	0
2020.08.31	1973.170	1976.470	1954.230	1967.830	96478	0	0
2020.09.01	1967.770	1992.290	1963.350	1972.470	111860	0	0
2020.09.02	1972.610	1973.260	1932.390	1944.580	115788	0	0
2020.09.03	1944.580	1950.940	1921.750	1927.910	121831	0	0
2020.09.04	1927.910	1948.360	1916.270	1933.608	120009	0	0
2020.09.06	1932.601	1937.651	1932.070	1934.320	7276	0	0
2020.09.07	1934.320	1941.370	1924.440	1930.570	53276	0	0
