<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.05	27115.51	27139.32	25381.63	25737.28	129756	0	675
2023.06.06	25738.96	27373.33	25342.17	27253.59	126794	0	730
2023.06.07	27253.91	27400.37	26136.29	26346.81	136665	0	1078
2023.06.08	26347.89	26826.16	26204.08	26515.62	109971	0	973
2023.06.09	26514.23	26788.79	26285.17	26488.64	102765	0	1169
2023.06.10	26487.89	26538.41	25403.23	25868.25	137139	0	679
2023.06.11	25866.84	26226.23	25653.09	25936.92	107914	0	953
2023.06.12	25936.76	26118.77	25624.56	25904.68	110491	0	1011
2023.06.13	25905.61	26430.29	25703.32	25933.16	119799	0	467
2023.06.14	25931.44	26086.59	24810.42	25121.91	127670	0	637
2023.06.15	25120.33	25750.45	24762.05	25590.02	120808	0	1054
2023.06.16	25589.94	26488.71	25187.31	26348.95	118331	0	449
2023.06.17	26348.94	26777.25	26182.56	26518.79	104695	0	439
2023.06.18	26519.05	26697.86	26252.07	26346.15	105231	0	221
2023.06.19	26347.14	27054.98	26258.68	26848.36	112167	0	384
2023.06.20	26849.50	28421.93	26649.17	28328.27	131781	0	95
2023.06.21	28328.37	30749.08	28275.07	29990.28	154224	0	59
2023.06.22	29990.93	30500.21	29572.64	29883.62	139858	0	78
2023.06.23	29884.75	31407.20	29805.99	30711.87	132049	0	82
2023.06.24	30713.17	30818.35	30267.63	30548.04	101679	0	658
2023.06.25	30549.05	31051.14	30295.64	30476.69	117259	0	264
2023.06.26	30477.53	30660.38	29930.85	30272.99	134697	0	894
2023.06.27	30271.47	31022.93	30227.90	30709.07	127133	0	898
2023.06.28	30707.44	30722.92	29852.74	30073.30	127234	0	891
2023.06.29	30072.91	30839.30	30042.02	30451.45	120268	0	791
2023.06.30	30452.66	31273.40	29458.69	30472.28	243469	0	237
2023.07.01	30473.27	30664.81	30315.44	30594.60	124030	0	468
2023.07.02	30593.20	30801.16	30166.36	30624.42	114884	0	525
2023.07.03	30626.26	31382.93	30575.50	31149.84	127547	0	272
2023.07.04	31149.58	31319.52	30618.38	30767.94	119302	0	194
2023.07.05	30768.77	30884.87	30205.22	30504.10	124387	0	855
2023.07.06	30504.80	31496.43	29858.95	29895.08	162622	0	299
2023.07.07	29893.28	30461.72	29704.59	30354.07	129009	0	823
2023.07.08	30354.11	30392.57	30047.41	30295.43	97926	0	797
2023.07.09	30296.12	30446.62	30063.29	30166.22	100525	0	479
2023.07.10	30163.97	31057.21	29947.36	30416.66	119853	0	690
2023.07.11	30416.14	30810.57	30302.98	30633.27	120633	0	699
2023.07.12	30631.95	30973.58	30202.55	30376.55	168664	0	388
2023.07.13	30375.07	31802.70	30245.90	31460.65	183048	0	311
2023.07.14	31462.21	31622.42	29907.00	30312.11	174279	0	768
2023.07.15	30312.50	30393.85	30232.35	30277.96	91915	0	686
2023.07.16	30278.90	30444.85	30049.10	30231.15	98290	0	549
2023.07.17	30231.90	30331.52	29662.14	30134.28	121028	0	742
2023.07.18	30135.22	30251.35	29511.87	29840.60	123539	0	730
2023.07.19	29840.63	30184.39	29741.05	29899.72	115372	0	736
2023.07.20	29899.64	30410.02	29558.21	29791.29	115356	0	700
2023.07.21	29791.09	30054.92	29712.87	29894.03	107099	0	622
2023.07.22	29894.36	29992.00	29610.54	29780.34	95387	0	542
2023.07.23	29781.31	30345.10	29716.03	30075.75	102674	0	419
2023.07.24	30075.83	30090.59	28847.75	29184.83	119757	0	595
2023.07.25	29183.80	29371.68	29051.34	29223.25	100018	0	841
2023.07.26	29224.37	29674.62	29097.95	29356.34	110933	0	765
2023.07.27	29356.51	29551.13	29075.34	29218.91	117350	0	733
2023.07.28	29219.30	29522.69	29116.80	29313.41	152848	0	622
2023.07.29	29313.65	29403.11	29254.46	29350.52	100787	0	463
2023.07.30	29348.16	29445.91	29032.78	29279.97	93700	0	514
2023.07.31	29280.58	29505.71	29091.17	29216.46	103724	0	488
2023.08.01	29217.10	29710.19	28566.92	29684.68	115362	0	299
2023.08.02	29685.39	30032.91	28928.20	29171.38	116180	0	341
2023.08.03	29170.21	29392.21	28934.04	29169.52	99100	0	623
2023.08.04	29170.00	29303.68	28792.45	29087.90	91190	0	587
2023.08.05	29088.11	29121.40	28953.92	29046.40	73070	0	591
2023.08.06	29046.57	29174.18	28967.04	29058.24	70639	0	434
2023.08.07	29055.38	29250.43	28675.06	29191.67	85501	0	446
2023.08.08	29188.97	30207.71	29127.51	29749.12	91310	0	447
2023.08.09	29749.08	30120.41	29329.67	29553.21	99272	0	526
2023.08.10	29553.28	29700.70	29301.93	29405.40	90809	0	447
2023.08.11	29404.37	29512.75	29211.05	29384.09	84277	0	664
2023.08.12	29384.28	29463.09	29331.48	29395.44	73253	0	404
2023.08.13	29395.51	29431.43	29238.51	29272.62	77396	0	507
2023.08.14	29273.57	29652.21	29063.28	29397.42	96155	0	685
2023.08.15	29397.07	29447.37	29042.34	29180.42	89766	0	680
2023.08.16	29180.50	29220.37	28682.57	28689.23	103360	0	348
2023.08.17	28688.82	28743.89	25705.06	26634.74	228458	0	96
2023.08.18	26634.72	26853.94	25627.66	26052.81	139208	0	132
2023.08.19	26051.67	26279.66	25787.24	26091.63	106732	0	366
2023.08.20	26090.48	26300.81	25960.96	26193.93	96871	0	406
2023.08.21	26195.40	26241.59	25813.54	26114.26	111108	0	451
2023.08.22	26115.14	26134.69	25363.68	26056.43	114201	0	453
2023.08.23	26056.71	26829.41	25798.39	26436.98	121135	0	501
2023.08.24	26436.63	26580.03	25861.72	26171.08	117521	0	297
2023.08.25	26170.80	26296.21	25758.53	26032.41	115793	0	383
2023.08.26	26031.34	26095.78	25957.57	25991.59	83329	0	541
2023.08.27	25992.10	26158.94	25940.83	26070.57	85036	0	321
2023.08.28	26070.70	26223.61	25842.16	26091.80	99770	0	426
2023.08.29	26090.53	28151.54	25891.07	27717.45	127255	0	107
2023.08.30	27717.17	27768.08	27040.39	27318.10	111684	0	316
2023.08.31	27318.06	27544.92	25675.42	25940.05	129904	0	147
2023.09.01	25939.44	26138.50	25298.68	25793.26	119537	0	176
2023.09.02	25791.10	25989.64	25737.89	25861.72	91633	0	430
2023.09.03	25862.85	26127.13	25788.84	25966.82	95516	0	270
2023.09.04	25967.74	26099.69	25619.34	25814.35	100803	0	460
2023.09.05	25816.31	25877.63	25543.73	25778.68	99824	0	621
2023.09.06	25779.89	26011.09	25368.46	25741.64	113026	0	276
2023.09.07	25742.16	26440.61	25589.28	26274.43	109774	0	161
2023.09.08	26272.90	26459.05	25640.99	25901.98	105880	0	187
2023.09.09	25901.66	25934.14	25787.61	25895.99	83482	0	351
2023.09.10	25896.52	26027.17	25574.07	25836.57	95976	0	386
2023.09.11	25837.06	25900.80	24889.98	25146.26	125164	0	314
2023.09.12	25145.90	26542.28	25120.38	25832.22	134112	0	147
2023.09.13	25831.13	26413.18	25758.70	26224.83	115756	0	117
2023.09.14	26224.39	26844.82	26128.69	26516.17	117382	0	172
2023.09.15	26517.48	26879.32	26222.80	26609.12	102796	0	28
2023.09.16	26609.59	26778.58	26455.97	26559.81	86482	0	389
2023.09.17	26560.66	26618.86	26411.98	26522.24	84002	0	369
2023.09.18	26521.45	27434.04	26411.46	26768.57	115950	0	251
2023.09.19	26763.81	27492.64	26678.30	27224.82	121192	0	519
2023.09.20	27224.70	27408.31	26827.60	27122.82	118393	0	505
2023.09.21	27124.58	27163.02	26372.78	26577.18	111624	0	512
2023.09.22	26577.90	26739.37	26484.75	26578.61	99038	0	537
2023.09.23	26578.83	26638.74	26513.89	26578.26	80481	0	447
2023.09.24	26578.32	26730.65	26145.56	26262.32	86594	0	481
2023.09.25	26257.43	26445.96	26000.24	26302.63	104661	0	672
2023.09.26	26303.03	26404.03	26082.93	26223.79	96104	0	633
2023.09.27	26223.76	26840.21	26099.31	26376.23	103210	0	227
2023.09.28	26375.31	27298.37	26328.61	27027.77	116176	0	491
2023.09.29	27027.53	27241.50	26692.34	26900.02	105894	0	177
2023.09.30	26901.34	27095.01	26879.85	26953.31	84567	0	414
2023.10.01	26953.30	28048.41	26948.44	27989.96	97481	0	216
2023.10.02	27986.89	28582.31	27306.03	27496.45	134486	0	87
2023.10.03	27497.86	27668.74	27159.65	27418.57	110001	0	452
2023.10.04	27419.03	27825.42	27203.33	27784.41	108499	0	216
2023.10.05	27782.90	28111.50	27349.76	27401.57	111678	0	469
2023.10.06	27401.72	28252.37	27180.38	27917.29	116030	0	101
2023.10.07	27917.77	28003.09	27819.72	27944.20	91087	0	465
2023.10.08	27943.97	28085.40	27686.20	27906.61	94019	0	415
2023.10.09	27907.72	27977.95	27285.70	27579.75	104827	0	470
2023.10.10	27580.23	27703.32	27284.49	27386.90	103085	0	486
2023.10.11	27387.91	27471.60	26515.90	26853.94	113257	0	345
2023.10.12	26853.60	26927.32	26556.09	26754.71	89738	0	436
2023.10.13	26753.62	27106.24	26650.56	26844.69	89142	0	417
2023.10.14	26844.69	26969.16	26789.85	26839.36	69340	0	418
2023.10.15	26839.31	27279.46	26796.25	27135.20	72491	0	474
2023.10.16	27135.22	29973.51	27092.44	28492.81	132688	0	207
2023.10.17	28492.92	28595.69	28069.19	28377.24	103065	0	355
2023.10.18	28376.49	28958.34	28129.30	28305.99	99606	0	362
2023.10.19	28305.85	28909.57	28115.66	28718.50	103093	0	434
2023.10.20	28718.67	30218.58	28577.86	29664.38	122155	0	279
2023.10.21	29664.67	30330.73	29435.99	29889.31	96666	0	392
2023.10.22	29890.35	30194.18	29646.35	29991.30	93188	0	495
2023.10.23	29989.89	33745.67	29884.60	33046.68	161483	0	65
2023.10.24	33049.08	35128.97	32826.79	33917.53	175435	0	141
2023.10.25	33916.63	35116.78	33687.03	34469.21	133511	0	311
2023.10.26	34469.34	34811.61	33731.64	34148.10	119129	0	241
2023.10.27	34148.14	34238.05	33393.79	33894.25	111667	0	530
2023.10.28	33894.60	34489.24	33865.43	34072.19	87521	0	355
2023.10.29	34072.21	34744.19	33928.15	34516.20	92944	0	189
2023.10.30	34515.75	34838.17	34076.89	34463.45	103108	0	502
2023.10.31	34463.49	34700.79	34068.02	34625.95	103929	0	352
2023.11.01	34625.78	35584.48	34080.41	35410.52	117388	0	217
2023.11.02	35410.73	35926.91	34296.49	34916.33	120490	0	168
2023.11.03	34916.71	34922.27	34115.67	34721.97	112575	0	569
2023.11.04	34722.01	35269.33	34593.12	35069.08	86381	0	350
2023.11.05	35069.11	35379.31	34462.91	35019.69	96125	0	400
2023.11.06	35019.58	35287.99	34751.51	35031.17	98830	0	314
2023.11.07	35029.42	35886.10	34515.71	35394.08	108995	0	346
2023.11.08	35395.49	36070.72	35060.08	35597.57	100902	0	438
2023.11.09	35594.01	37926.27	35516.28	36667.49	142673	0	151
2023.11.10	36668.92	37495.48	36304.04	37266.72	112517	0	400
2023.11.11	37266.23	37368.58	36586.43	37094.79	91276	0	452
2023.11.12	37091.17	37180.56	36707.85	37003.19	81445	0	356
2023.11.13	37002.28	37381.44	36332.78	36449.40	104731	0	593
2023.11.14	36451.05	36723.19	34906.74	35527.43	118860	0	189
2023.11.15	35528.65	37917.52	35336.31	37809.48	126259	0	168
2023.11.16	37809.80	37892.70	35481.04	36143.14	128442	0	559
2023.11.17	36142.50	36789.00	35865.62	36607.68	138349	0	317
2023.11.18	36609.50	36858.11	36183.60	36563.64	104053	0	580
2023.11.19	36564.23	37513.48	36371.51	37382.85	109970	0	568
2023.11.20	37382.30	37763.99	36704.10	37438.55	149171	0	229
2023.11.21	37445.14	37664.30	35700.38	35716.34	164161	0	392
2023.11.22	35726.95	37859.53	35624.13	37397.47	154142	0	472
2023.11.23	37403.99	37648.99	36847.22	37255.34	125039	0	370
2023.11.24	37258.90	38445.65	37204.46	37708.61	142400	0	334
2023.11.25	37713.47	37909.08	37554.99	37782.47	96035	0	317
2023.11.26	37785.47	37826.86	37121.84	37455.03	108368	0	591
2023.11.27	37458.11	37567.04	36686.10	37238.93	133630	0	683
2023.11.28	37235.83	38390.77	36856.60	37820.85	131307	0	457
2023.11.29	37817.24	38428.50	37556.52	37850.69	131556	0	762
2023.11.30	37851.59	38151.97	37479.27	37702.04	115824	0	649
2023.12.01	37706.96	38955.02	37595.63	38678.28	130480	0	628
2023.12.02	38680.87	39691.88	38636.19	39433.00	104505	0	528
2023.12.03	39432.58	40159.14	39254.44	39947.90	105699	0	632
2023.12.04	39948.30	42362.18	39937.88	41925.52	152255	0	719
2023.12.05	41917.00	44499.79	41169.76	44066.78	163044	0	600
2023.12.06	44071.91	44297.12	43362.23	43745.64	159821	0	857
2023.12.07	43745.92	44065.39	42799.80	43238.48	150460	0	616
2023.12.08	43236.33	44730.23	43024.84	44164.08	147877	0	798
2023.12.09	44165.23	44358.42	43548.96	43698.06	116019	0	916
2023.12.10	43700.26	44031.57	43531.47	43747.68	104211	0	1037
2023.12.11	43753.04	43781.59	40166.57	41232.85	203153	0	460
2023.12.12	41230.75	42081.37	40639.84	41484.75	168101	0	548
2023.12.13	41482.58	43446.14	40581.79	42850.05	156911	0	684
2023.12.14	42853.56	43400.76	41431.74	43005.18	154326	0	574
2023.12.15	43007.84	43071.65	41649.33	41910.90	135124	0	569
2023.12.16	41913.31	42675.29	41612.94	42217.99	109583	0	755
2023.12.17	42211.95	42347.85	41205.68	41356.73	126945	0	892
2023.12.18	41356.39	42722.05	40488.12	42628.91	159502	0	747
2023.12.19	42625.03	43472.54	41780.99	42247.24	131500	0	639
2023.12.20	42251.73	44321.70	42164.29	43667.87	143961	0	463
2023.12.21	43656.26	44246.08	43277.76	43868.19	135809	0	579
2023.12.22	43865.34	44431.92	43397.03	43992.15	130333	0	508
2023.12.23	43995.99	44033.49	43292.31	43727.55	104750	0	701
2023.12.24	43723.79	43957.29	42656.99	42997.31	106599	0	427
2023.12.25	42994.85	43825.16	42711.22	43584.15	119117	0	314
2023.12.26	43587.24	43604.81	41615.58	42496.98	140074	0	1021
2023.12.27	42499.77	43693.06	42084.57	43449.74	138351	0	996
2023.12.28	43452.68	43814.98	42251.90	42562.21	141769	0	783
2023.12.29	42563.13	43124.92	41277.86	42052.88	142912	0	923
2023.12.30	42055.08	42633.86	41485.97	42092.89	112371	0	722
2023.12.31	42094.45	42901.82	41928.23	42249.26	113259	0	515
2024.01.01	42250.77	44257.94	42149.75	44247.36	123760	0	658
2024.01.02	44242.01	45917.29	44202.80	44942.07	182548	0	409
2024.01.03	44958.75	45526.90	41153.47	42840.99	248319	0	763
2024.01.04	42841.58	44785.32	42602.10	44193.65	173061	0	793
2024.01.05	44191.52	44362.71	42540.17	44177.77	190899	0	669
2024.01.06	44176.35	44254.30	43420.73	43956.76	118706	0	1172
2024.01.07	43949.35	44499.45	43612.59	43926.12	127515	0	787
2024.01.08	43929.53	47291.24	43209.65	46979.79	201069	0	475
2024.01.09	46983.39	47871.19	44832.25	46091.57	228775	0	480
2024.01.10	46085.60	47681.75	44287.86	46647.38	289990	0	778
2024.01.11	46663.56	48994.17	45527.97	46304.53	228196	0	528
2024.01.12	46305.09	46487.38	41459.49	42772.07	227694	0	1124
2024.01.13	42779.59	43268.37	42413.47	42840.82	145427	0	1328
2024.01.14	42830.11	43084.09	41659.24	41666.51	137421	0	1730
2024.01.15	41664.02	43345.89	41660.71	42491.70	164882	0	2146
2024.01.16	42480.54	43577.16	42033.89	43133.13	163576	0	1956
2024.01.17	43140.87	43212.51	42152.26	42744.22	150006	0	2060
2024.01.18	42739.24	42910.31	40590.38	41298.46	163561	0	1985
2024.01.19	41298.47	42188.74	40261.95	41625.99	168627	0	2122
2024.01.20	41629.70	41866.82	41414.01	41672.21	111361	0	1823
2024.01.21	41678.84	41886.09	41481.89	41574.67	97578	0	1651
2024.01.22	41578.31	41678.27	39380.53	39503.26	188747	0	1875
2024.01.23	39505.05	40168.53	38500.90	39847.26	181775	0	1911
2024.01.24	39864.81	40542.40	39398.35	40097.53	157380	0	1832
2024.01.25	40085.95	40302.01	39492.54	39919.01	153842	0	1841
2024.01.26	39966.03	42237.03	39808.31	41790.53	251525	0	1625
2024.01.27	41819.29	42207.50	41375.89	42128.43	106094	0	1625
2024.01.28	42120.65	42843.70	41593.88	42036.81	120899	0	1625
2024.01.29	42036.63	43318.39	41784.15	43300.76	132627	0	1626
2024.01.30	43302.46	43855.24	42662.51	42954.86	134124	0	1625
2024.01.31	42952.63	43741.81	42268.11	42566.16	152186	0	1791
2024.02.01	42558.30	43292.20	41840.50	43097.55	151120	0	1866
2024.02.02	43101.13	43446.33	42545.00	43174.24	127134	0	1877
2024.02.03	43176.13	43336.27	42840.95	42986.67	97222	0	1776
2024.02.04	42983.30	43094.19	42253.64	42602.08	102983	0	1749
2024.02.05	42566.47	43535.26	42219.64	42685.19	134513	0	1692
2024.02.06	42674.94	43360.60	42528.87	43063.59	123779	0	1713
2024.02.07	43073.89	44380.56	42721.67	44302.23	125942	0	1626
2024.02.08	44322.50	45602.77	44306.81	45283.98	140755	0	1625
2024.02.09	45277.94	48215.36	45214.60	47099.44	170221	0	1625
2024.02.10	47107.30	48167.89	46838.71	47739.00	116585	0	1627
2024.02.11	47730.75	48569.36	47532.34	48279.04	127256	0	1625
2024.02.12	48303.92	50264.25	47653.73	49907.30	164732	0	1626
2024.02.13	49894.69	50323.73	48278.14	49733.91	163282	0	1627
2024.02.14	49710.37	52021.13	49239.29	51740.52	172116	0	1626
2024.02.15	51768.09	52779.51	51255.40	51908.33	172249	0	1650
2024.02.16	51886.94	52559.76	51547.60	52119.51	154552	0	1648
2024.02.17	52112.88	52177.36	50582.07	51620.73	134254	0	1796
2024.02.18	51580.26	52361.54	51114.30	52048.35	126566	0	1627
2024.02.19	52070.14	52480.66	51612.28	51712.53	144335	0	1626
2024.02.20	51717.25	52936.90	50687.48	52196.55	166486	0	1628
2024.02.21	52200.55	52327.98	50518.19	51783.04	161885	0	1969
2024.02.22	51828.07	52031.77	50874.33	51284.58	146137	0	1930
2024.02.23	51214.70	51518.00	50463.22	50699.77	140026	0	2407
2024.02.24	50710.83	51662.25	50511.78	51549.11	104191	0	2042
2024.02.25	51537.79	51939.80	51199.75	51678.30	104983	0	1957
2024.02.26	51671.65	54858.19	50858.06	54472.67	137272	0	1625
2024.02.27	54454.09	57628.55	54412.71	57063.59	187618	0	1633
2024.02.28	57064.52	63961.78	56672.28	62473.12	230824	0	1787
2024.02.29	62456.91	63657.62	60308.47	61170.26	256862	0	1969
2024.03.01	61157.10	63191.88	60704.05	62363.47	194420	0	2047
2024.03.02	62379.96	62448.94	61562.16	61995.21	138104	0	2102
2024.03.03	61986.62	63265.90	61310.21	63165.73	144589	0	1829
2024.03.04	63145.13	68501.34	62354.76	68280.98	253261	0	1675
2024.03.05	68260.72	69176.30	59215.17	63743.54	304967	0	1625
2024.03.06	63750.41	67662.31	62763.37	66044.03	300079	0	2450
2024.03.07	66072.98	68081.30	65560.02	66875.25	220382	0	2779
2024.03.08	66863.81	70007.82	66150.75	68225.79	190322	0	2642
2024.03.09	68202.25	68650.58	67942.05	68410.73	113378	0	2913
2024.03.10	68405.52	69960.36	68126.87	68975.26	156095	0	2444
2024.03.11	68975.52	72763.67	67054.51	72075.77	216626	0	2135
2024.03.12	72059.70	72898.90	68463.69	71396.42	210696	0	2965
2024.03.13	71364.15	73681.15	71182.27	73018.54	177599	0	2831
2024.03.14	73046.52	73724.36	68452.55	71328.81	218843	0	3061
2024.03.15	71316.19	72411.51	65488.71	69397.51	344787	0	3247
2024.03.16	69503.52	70118.81	64737.23	65264.13	222112	0	2898
2024.03.17	65206.81	68898.10	64477.73	68374.33	238197	0	2624
2024.03.18	68368.59	68918.58	66531.54	67568.33	261314	0	2854
2024.03.19	67589.81	68133.57	61490.73	61944.06	325752	0	3041
2024.03.20	61920.98	68168.03	60738.36	67937.08	316106	0	2551
2024.03.21	67849.29	68243.10	64540.24	65469.57	263198	0	2627
2024.03.22	65486.57	66681.85	62238.40	63785.35	239419	0	2297
2024.03.23	63801.54	66039.40	62981.48	64107.16	168716	0	1635
2024.03.24	64014.89	67629.38	63786.79	67219.24	176151	0	1625
2024.03.25	67228.60	71142.22	66380.01	69898.24	204537	0	1832
2024.03.26	69898.62	71499.02	69291.59	69990.89	189143	0	2236
2024.03.27	69983.40	71670.62	68325.64	69437.31	204192	0	2774
2024.03.28	69417.14	71553.79	68851.20	70711.66	188324	0	2949
2024.03.29	70767.54	70928.96	69008.85	69882.62	147949	0	3348
2024.03.30	69873.58	70358.46	69545.22	69649.64	107568	0	3355
2024.03.31	69608.72	71370.97	69587.56	71301.39	114770	0	3311
2024.04.01	71257.17	71276.96	68002.45	69695.69	172447	0	3322
2024.04.02	69666.42	69712.28	64569.06	65380.63	227580	0	3162
2024.04.03	65421.65	66901.96	64533.45	65946.87	187893	0	3197
2024.04.04	65957.89	69366.82	65055.26	68511.28	175045	0	3250
2024.04.05	68515.74	68768.77	65912.97	67811.61	205151	0	3224
2024.04.06	67838.81	69666.95	67445.17	68903.13	125543	0	3308
2024.04.07	68891.67	70262.02	68808.78	69337.02	129303	0	3350
2024.04.08	69339.45	72705.66	69018.66	71581.40	155567	0	3305
2024.04.09	71589.02	71738.52	68141.57	69087.08	172348	0	3340
2024.04.10	69084.08	71176.70	67423.28	70553.11	184136	0	3311
2024.04.11	70613.42	71293.29	69523.31	70013.92	168282	0	3350
2024.04.12	70009.79	71218.21	65134.91	67103.94	172504	0	3208
2024.04.13	67064.05	67953.01	61471.23	63870.93	196754	0	2681
2024.04.14	64033.91	65888.60	62116.20	65760.56	194942	0	2308
2024.04.15	65747.95	66878.18	62268.61	63448.93	210774	0	2515
2024.04.16	63486.06	64418.63	61563.45	63857.69	218230	0	2696
2024.04.17	63813.03	64530.86	59634.42	61270.43	212556	0	2787
2024.04.18	61258.48	64177.89	60741.45	63529.60	170559	0	2459
2024.04.19	63504.54	65513.89	59551.69	63839.57	183656	0	2171
2024.04.20	63876.72	65451.46	63095.71	64968.02	121897	0	2223
2024.04.21	64976.07	65704.07	64233.19	64933.35	110055	0	2441
2024.04.22	64933.05	67264.56	64504.71	66840.91	128977	0	2142
2024.04.23	66837.51	67199.66	65795.74	66405.01	117394	0	2060
2024.04.24	66406.56	67082.71	63539.33	64251.89	130003	0	2319
2024.04.25	64261.78	65298.14	62739.75	64493.45	136028	0	2377
2024.04.26	64492.15	64817.47	63267.04	63746.53	115156	0	2297
2024.04.27	63751.04	63929.55	62357.63	63445.50	106641	0	2581
2024.04.28	63437.44	64369.90	62760.11	63115.46	99994	0	2192
2024.04.29	63121.20	64260.13	61777.86	63880.29	125616	0	2565
2024.04.30	63872.00	64728.06	59078.74	60615.64	169235	0	2288
2024.05.01	60623.20	60813.16	56561.61	58306.84	178279	0	2320
2024.05.02	58310.79	59627.99	56924.97	59065.51	140972	0	2428
2024.05.03	59073.53	63376.21	58819.94	62903.90	153733	0	1749
2024.05.04	62904.25	64524.89	62558.85	63911.53	129398	0	1288
2024.05.05	63900.22	64617.48	62923.42	64033.13	120575	0	1271
2024.05.06	64029.56	65505.34	62704.18	63170.33	150114	0	1396
2024.05.07	63169.52	64414.89	62255.79	62346.10	147874	0	1619
2024.05.08	62349.36	63038.40	60878.13	61186.56	149692	0	1889
2024.05.09	61190.10	63452.67	60623.89	63098.49	139079	0	1831
2024.05.10	63099.64	63499.04	60171.98	60780.10	138158	0	1907
2024.05.11	60776.94	61493.77	60456.40	60827.50	106230	0	1848
2024.05.12	60830.04	61884.53	60580.07	61470.47	106708	0	1653
2024.05.13	61472.38	63487.44	60758.62	62955.31	143331	0	1356
2024.05.14	62948.15	63106.88	61068.34	61537.05	153438	0	1381
2024.05.15	61540.07	66455.21	61293.92	66209.04	164895	0	1303
2024.05.16	66216.52	66721.34	64599.32	65236.86	130473	0	1286
2024.05.17	65238.14	67503.22	65092.89	67038.20	129900	0	1480
2024.05.18	67035.24	67432.19	66558.73	66902.76	107241	0	1420
2024.05.19	66892.43	67678.31	65817.96	66233.48	112604	0	1441
2024.05.20	66238.15	71484.19	66015.60	71445.76	155756	0	1532
2024.05.21	71447.92	71910.81	69106.23	70139.63	136843	0	1506
2024.05.22	70143.73	70645.78	68798.74	69127.85	137734	0	1748
2024.05.23	69133.31	70015.55	66230.87	67963.88	169691	0	1773
2024.05.24	67968.87	69308.70	66572.97	68515.58	142785	0	1792
2024.05.25	68518.99	69639.99	68479.40	69320.98	103993	0	1431
2024.05.26	69321.52	69543.69	68001.93	68452.37	107296	0	1791
2024.05.27	68452.20	70613.40	68186.46	69391.75	127752	0	1839
2024.05.28	69391.18	69554.33	67197.55	68300.99	104384	0	2092
2024.05.29	68304.41	68900.20	67053.69	67575.81	185207	0	2080
2024.05.30	67582.99	69555.60	67060.89	68302.57	295599	0	2074
2024.05.31	68308.94	69027.31	66582.14	67489.53	272718	0	2142
2024.06.01	67482.93	67842.57	67342.17	67703.24	175624	0	2075
2024.06.02	67710.53	68443.48	67241.09	67737.18	125855	0	2075
2024.06.03	67741.37	70267.55	67541.37	68797.29	130941	0	1705
2024.06.04	68791.15	71091.90	68530.35	70530.31	134368	0	1671
2024.06.05	70526.86	71715.24	70330.58	71080.66	129200	0	1509
2024.06.06	71087.21	71633.52	70077.90	70764.46	119222	0	1791
2024.06.07	70757.74	71926.80	68350.72	69315.66	134344	0	1507
2024.06.08	69310.78	69585.81	69133.25	69316.38	99747	0	1738
2024.06.09	69319.05	69855.94	69096.90	69605.27	99740	0	1692
2024.06.10	69611.93	70192.47	69116.45	69498.21	104641	0	1786
2024.06.11	69498.83	69550.45	66064.73	67261.32	145266	0	1973
2024.06.12	67266.87	70040.91	66838.51	68251.68	144739	0	1663
2024.06.13	68254.23	68405.36	66199.67	66748.57	155306	0	1916
2024.06.14	66747.07	67321.21	65009.34	65971.57	145037	0	2061
2024.06.15	65968.14	66420.24	65815.41	66182.44	103597	0	2068
2024.06.16	66174.66	66933.73	65994.32	66626.13	97206	0	1875
2024.06.17	66625.08	67259.02	65042.10	66483.53	135997	0	1966
2024.06.18	66477.21	66571.04	64027.08	65163.72	171843	0	1904
2024.06.19	65164.75	65732.24	64636.49	64950.53	118714	0	1944
2024.06.20	64946.76	66481.14	64520.12	64849.53	132029	0	1971
2024.06.21	64845.68	65049.78	63364.53	64125.92	137756	0	2039
2024.06.22	64126.51	64483.88	63933.12	64222.05	91882	0	1984
2024.06.23	64227.94	64489.79	63146.08	63195.94	97746	0	2041
2024.06.24	63201.23	63376.94	58462.65	60233.10	175121	0	1979
2024.06.25	60234.05	62432.58	60193.79	61808.76	147284	0	1964
2024.06.26	61812.80	62459.36	60677.65	60839.77	124399	0	1985
2024.06.27	60843.46	62399.54	60569.98	61660.15	121816	0	1902
2024.06.28	61656.55	62196.90	59967.35	60376.60	134665	0	1982
2024.06.29	60376.76	61192.42	60344.08	60934.04	100072	0	1890
2024.06.30	60935.23	63015.12	60647.65	62726.16	115984	0	1432
2024.07.01	62722.85	63850.35	62472.03	62863.45	139053	0	1660
2024.07.02	62858.72	63251.59	61732.74	62081.76	128267	0	1886
2024.07.03	62079.39	62255.45	59317.64	60168.81	159384	0	1985
2024.07.04	60169.89	60462.27	56708.73	57002.77	206126	0	1952
2024.07.05	57002.33	57511.79	53542.14	56646.00	231829	0	1881
2024.07.06	56640.02	58519.39	56040.07	58277.25	120759	0	1843
2024.07.07	58275.44	58483.56	55741.36	55897.19	150718	0	1817
2024.07.08	55892.00	58246.70	54294.09	56740.59	220164	0	1393
2024.07.09	56746.52	58322.30	56310.71	58079.98	160256	0	1557
2024.07.10	58080.26	59497.35	57185.24	57756.62	154081	0	1438
2024.07.11	57754.28	59471.95	57089.67	57386.90	167778	0	1668
2024.07.12	57383.99	58596.76	56546.53	57928.37	157962	0	1684
